"site_id","site_name","year","start_time","visit_number","scientific_name","common_name","abundance","detections","time_of_day"
"MABI1110","Marsh-Billings-Rockefeller NHP",2022,"09:19:00",3,"Seiurus aurocapilla","Ovenbird",4,31,"9AM to 10AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2022,"09:19:00",3,"Setophaga caerulescens","Black-throated Blue Warbler",1,0,"9AM to 10AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2022,"09:19:00",3,"Vireo solitarius","Blue-headed Vireo",1,0,"9AM to 10AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Catharus guttatus","Hermit Thrush",2,54,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Certhia americana","Brown Creeper",1,0,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Contopus virens","Eastern Wood-Pewee",1,18,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Cyanocitta cristata","Blue Jay",1,39,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Mniotilta varia","Black-and-white Warbler",1,0,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Poecile atricapillus","Black-capped Chickadee",1,0,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Seiurus aurocapilla","Ovenbird",2,3,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Setophaga pinus","Pine Warbler",2,12,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Sitta canadensis","Red-breasted Nuthatch",1,0,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"05:38:00",5,"Vireo olivaceus","Red-eyed Vireo",2,1,"5AM to 6AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"06:00:00",4,"Cyanocitta cristata","Blue Jay",1,1,"6AM to 7AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"06:00:00",4,"Mniotilta varia","Black-and-white Warbler",2,2,"6AM to 7AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"06:00:00",4,"Seiurus aurocapilla","Ovenbird",2,54,"6AM to 7AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"06:00:00",4,"Setophaga caerulescens","Black-throated Blue Warbler",3,48,"6AM to 7AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"06:00:00",4,"Setophaga pinus","Pine Warbler",2,9,"6AM to 7AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"06:00:00",4,"Turdus migratorius","American Robin",1,2,"6AM to 7AM"
"MABI1110","Marsh-Billings-Rockefeller NHP",2023,"06:00:00",4,"Vireo olivaceus","Red-eyed Vireo",1,0,"6AM to 7AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Catharus guttatus","Hermit Thrush",1,14,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Contopus virens","Eastern Wood-Pewee",1,74,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Corvus brachyrhynchos","American Crow",3,6,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Cyanocitta cristata","Blue Jay",2,0,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Mniotilta varia","Black-and-white Warbler",1,0,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Seiurus aurocapilla","Ovenbird",2,35,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",1,25,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Setophaga fusca","Blackburnian Warbler",1,18,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Sitta canadensis","Red-breasted Nuthatch",1,1,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"07:52:00",1,"Vireo olivaceus","Red-eyed Vireo",1,2,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"08:38:00",2,"Catharus guttatus","Hermit Thrush",1,0,"8AM to 9AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"08:38:00",2,"Contopus virens","Eastern Wood-Pewee",1,68,"8AM to 9AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"08:38:00",2,"Corvus brachyrhynchos","American Crow",1,17,"8AM to 9AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"08:38:00",2,"Cyanocitta cristata","Blue Jay",1,0,"8AM to 9AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"08:38:00",2,"Seiurus aurocapilla","Ovenbird",2,25,"8AM to 9AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"08:38:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,0,"8AM to 9AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2022,"08:38:00",2,"Vireo olivaceus","Red-eyed Vireo",1,0,"8AM to 9AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:31:00",4,"Contopus virens","Eastern Wood-Pewee",1,64,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:31:00",4,"Seiurus aurocapilla","Ovenbird",1,14,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:31:00",4,"Setophaga caerulescens","Black-throated Blue Warbler",2,21,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:31:00",4,"Setophaga coronata","Yellow-rumped Warbler",1,48,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:31:00",4,"Setophaga fusca","Blackburnian Warbler",1,4,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:31:00",4,"Setophaga pinus","Pine Warbler",1,6,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:31:00",4,"Vireo olivaceus","Red-eyed Vireo",1,1,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:51:00",3,"Cyanocitta cristata","Blue Jay",2,16,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:51:00",3,"Mniotilta varia","Black-and-white Warbler",1,0,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:51:00",3,"Poecile atricapillus","Black-capped Chickadee",2,0,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:51:00",3,"Seiurus aurocapilla","Ovenbird",1,11,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:51:00",3,"Setophaga caerulescens","Black-throated Blue Warbler",1,56,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:51:00",3,"Setophaga pinus","Pine Warbler",1,5,"7AM to 8AM"
"MABI1201","Marsh-Billings-Rockefeller NHP",2023,"07:51:00",3,"Vireo olivaceus","Red-eyed Vireo",1,0,"7AM to 8AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Catharus guttatus","Hermit Thrush",1,0,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Contopus virens","Eastern Wood-Pewee",1,0,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Corvus brachyrhynchos","American Crow",1,0,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Cyanocitta cristata","Blue Jay",2,3,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Piranga olivacea","Scarlet Tanager",1,64,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Seiurus aurocapilla","Ovenbird",1,17,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Setophaga fusca","Blackburnian Warbler",1,0,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Turdus migratorius","American Robin",1,0,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"05:57:00",1,"Vireo olivaceus","Red-eyed Vireo",2,28,"5AM to 6AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"07:31:00",2,"Contopus virens","Eastern Wood-Pewee",1,0,"7AM to 8AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"07:31:00",2,"Corvus brachyrhynchos","American Crow",3,5,"7AM to 8AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"07:31:00",2,"Setophaga virens","Black-throated Green Warbler",1,44,"7AM to 8AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"07:31:00",2,"Vireo olivaceus","Red-eyed Vireo",1,1,"7AM to 8AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"08:20:00",3,"Contopus virens","Eastern Wood-Pewee",1,0,"8AM to 9AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"08:20:00",3,"Corvus brachyrhynchos","American Crow",2,2,"8AM to 9AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"08:20:00",3,"Poecile atricapillus","Black-capped Chickadee",1,0,"8AM to 9AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"08:20:00",3,"Seiurus aurocapilla","Ovenbird",1,5,"8AM to 9AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"08:20:00",3,"Setophaga virens","Black-throated Green Warbler",1,41,"8AM to 9AM"
"MABI1202","Marsh-Billings-Rockefeller NHP",2022,"08:20:00",3,"Vireo olivaceus","Red-eyed Vireo",2,3,"8AM to 9AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Contopus virens","Eastern Wood-Pewee",3,28,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Corvus brachyrhynchos","American Crow",4,70,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Cyanocitta cristata","Blue Jay",3,2,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Seiurus aurocapilla","Ovenbird",1,0,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Setophaga fusca","Blackburnian Warbler",1,9,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Setophaga virens","Black-throated Green Warbler",1,0,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Turdus migratorius","American Robin",3,58,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Vireo olivaceus","Red-eyed Vireo",2,6,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"06:35:00",1,"Vireo solitarius","Blue-headed Vireo",1,0,"6AM to 7AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Contopus virens","Eastern Wood-Pewee",1,43,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Corvus brachyrhynchos","American Crow",4,13,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Cyanocitta cristata","Blue Jay",1,3,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Mniotilta varia","Black-and-white Warbler",1,7,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Poecile atricapillus","Black-capped Chickadee",1,1,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Setophaga virens","Black-throated Green Warbler",1,64,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,1,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Turdus migratorius","American Robin",1,5,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Vireo olivaceus","Red-eyed Vireo",3,6,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"07:14:00",2,"Vireo solitarius","Blue-headed Vireo",1,1,"7AM to 8AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"08:05:00",3,"Contopus virens","Eastern Wood-Pewee",1,49,"8AM to 9AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"08:05:00",3,"Cyanocitta cristata","Blue Jay",1,3,"8AM to 9AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"08:05:00",3,"Mniotilta varia","Black-and-white Warbler",1,6,"8AM to 9AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"08:05:00",3,"Seiurus aurocapilla","Ovenbird",1,0,"8AM to 9AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"08:05:00",3,"Setophaga americana","Northern Parula",1,0,"8AM to 9AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"08:05:00",3,"Setophaga virens","Black-throated Green Warbler",1,8,"8AM to 9AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"08:05:00",3,"Turdus migratorius","American Robin",1,11,"8AM to 9AM"
"MABI1203","Marsh-Billings-Rockefeller NHP",2022,"08:05:00",3,"Vireo olivaceus","Red-eyed Vireo",1,3,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Catharus guttatus","Hermit Thrush",1,31,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Certhia americana","Brown Creeper",2,6,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Contopus virens","Eastern Wood-Pewee",1,20,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Cyanocitta cristata","Blue Jay",2,6,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Mniotilta varia","Black-and-white Warbler",2,7,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Piranga olivacea","Scarlet Tanager",1,0,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Poecile atricapillus","Black-capped Chickadee",3,17,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Seiurus aurocapilla","Ovenbird",2,20,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Setophaga caerulescens","Black-throated Blue Warbler",1,0,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Troglodytes hiemalis","Winter Wren",1,30,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Turdus migratorius","American Robin",1,0,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Vireo olivaceus","Red-eyed Vireo",2,6,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:48:00",2,"Vireo solitarius","Blue-headed Vireo",1,0,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:57:00",1,"Certhia americana","Brown Creeper",1,0,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:57:00",1,"Contopus virens","Eastern Wood-Pewee",1,7,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:57:00",1,"Corvus brachyrhynchos","American Crow",2,0,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:57:00",1,"Mniotilta varia","Black-and-white Warbler",1,25,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:57:00",1,"Seiurus aurocapilla","Ovenbird",3,25,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:57:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",1,57,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:57:00",1,"Turdus migratorius","American Robin",3,0,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"06:57:00",1,"Vireo olivaceus","Red-eyed Vireo",2,2,"6AM to 7AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Certhia americana","Brown Creeper",1,0,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Contopus virens","Eastern Wood-Pewee",2,0,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Mniotilta varia","Black-and-white Warbler",1,0,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Piranga olivacea","Scarlet Tanager",1,48,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Poecile atricapillus","Black-capped Chickadee",1,0,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Seiurus aurocapilla","Ovenbird",2,5,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Setophaga caerulescens","Black-throated Blue Warbler",1,13,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Setophaga fusca","Blackburnian Warbler",1,0,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Setophaga virens","Black-throated Green Warbler",1,11,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Turdus migratorius","American Robin",1,1,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Vireo olivaceus","Red-eyed Vireo",1,0,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2022,"07:49:00",3,"Vireo solitarius","Blue-headed Vireo",1,27,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Contopus virens","Eastern Wood-Pewee",1,28,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Cyanocitta cristata","Blue Jay",2,1,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Mniotilta varia","Black-and-white Warbler",2,9,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Poecile atricapillus","Black-capped Chickadee",2,6,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Seiurus aurocapilla","Ovenbird",5,69,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Setophaga fusca","Blackburnian Warbler",1,33,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Setophaga pinus","Pine Warbler",1,0,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Sitta canadensis","Red-breasted Nuthatch",1,1,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Turdus migratorius","American Robin",1,6,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"07:13:00",4,"Vireo olivaceus","Red-eyed Vireo",2,5,"7AM to 8AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Contopus virens","Eastern Wood-Pewee",1,1,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Cyanocitta cristata","Blue Jay",1,1,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Mniotilta varia","Black-and-white Warbler",1,0,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Poecile atricapillus","Black-capped Chickadee",1,1,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Seiurus aurocapilla","Ovenbird",4,33,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Setophaga caerulescens","Black-throated Blue Warbler",2,7,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Setophaga pinus","Pine Warbler",2,11,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Turdus migratorius","American Robin",1,0,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Vireo olivaceus","Red-eyed Vireo",1,9,"8AM to 9AM"
"MABI1204","Marsh-Billings-Rockefeller NHP",2023,"08:33:00",5,"Vireo solitarius","Blue-headed Vireo",1,0,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Contopus virens","Eastern Wood-Pewee",1,0,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Corvus brachyrhynchos","American Crow",1,1,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Cyanocitta cristata","Blue Jay",2,16,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Mniotilta varia","Black-and-white Warbler",1,27,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Poecile atricapillus","Black-capped Chickadee",3,18,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Seiurus aurocapilla","Ovenbird",3,39,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Turdus migratorius","American Robin",1,1,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"06:40:00",2,"Vireo olivaceus","Red-eyed Vireo",1,2,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:17:00",3,"Catharus guttatus","Hermit Thrush",1,46,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:17:00",3,"Contopus virens","Eastern Wood-Pewee",3,65,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:17:00",3,"Cyanocitta cristata","Blue Jay",2,4,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:17:00",3,"Mniotilta varia","Black-and-white Warbler",3,19,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:17:00",3,"Poecile atricapillus","Black-capped Chickadee",1,0,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:17:00",3,"Seiurus aurocapilla","Ovenbird",6,65,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:17:00",3,"Setophaga caerulescens","Black-throated Blue Warbler",1,4,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:17:00",3,"Vireo olivaceus","Red-eyed Vireo",1,8,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:32:00",4,"Cyanocitta cristata","Blue Jay",1,0,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:32:00",4,"Mniotilta varia","Black-and-white Warbler",1,24,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:32:00",4,"Seiurus aurocapilla","Ovenbird",1,2,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"07:32:00",4,"Vireo olivaceus","Red-eyed Vireo",3,10,"7AM to 8AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"08:11:00",1,"Contopus virens","Eastern Wood-Pewee",2,6,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"08:11:00",1,"Corvus brachyrhynchos","American Crow",1,4,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"08:11:00",1,"Mniotilta varia","Black-and-white Warbler",1,1,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"08:11:00",1,"Seiurus aurocapilla","Ovenbird",4,25,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"08:11:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",1,0,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"08:11:00",1,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"08:11:00",1,"Turdus migratorius","American Robin",1,0,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2022,"08:11:00",1,"Vireo olivaceus","Red-eyed Vireo",3,11,"8AM to 9AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2023,"06:17:00",6,"Contopus virens","Eastern Wood-Pewee",1,2,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2023,"06:17:00",6,"Mniotilta varia","Black-and-white Warbler",1,4,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2023,"06:17:00",6,"Seiurus aurocapilla","Ovenbird",1,46,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2023,"06:17:00",6,"Setophaga caerulescens","Black-throated Blue Warbler",2,3,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2023,"06:17:00",6,"Setophaga fusca","Blackburnian Warbler",1,17,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2023,"06:17:00",6,"Setophaga pinus","Pine Warbler",1,16,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2023,"06:17:00",6,"Vireo olivaceus","Red-eyed Vireo",2,1,"6AM to 7AM"
"MABI1205","Marsh-Billings-Rockefeller NHP",2023,"06:55:00",5,"Seiurus aurocapilla","Ovenbird",3,58,"6AM to 7AM"
